Stat	All_Sites	41	42	43	44	45	46	48	49	50	51	52
MCC	0.317485248214563	0.226474774185639	0.352166807237228	0.355902749494245	0.28685394522941	0.34206248514899	0.301875188676747	0.129259952657602	0.31903644411605	0.37070120941529	0.0949986001171094	0.367759281141504
ROC	0.892923605681015	0.87017909300097	0.874436222692037	0.878484072336981	0.836092257248817	0.870272697521139	0.883399000169463	0.794559642745555	0.872884757224825	0.894158648382453	0.741776754649855	0.854898085131175
F2	0.456777705461215	0.3125	0.5078125	0.522710886806056	0.450545582541359	0.50365785030951	0.417348608837971	0.167240531234629	0.477502295684114	0.542061611374407	0.103254067584481	0.560382276281494
PR_AUC	0.267452424091454	0.160350984541515	0.240457392078351	0.272629273485822	0.280632071128495	0.211390628986276	0.170952941777718	0.0632557784675971	0.237950679979204	0.346871848981842	0.0244594078599541	0.248867042417496
